     -0.0122	     -0.2805	      0.2804	      0.2145	      7.7447	     -1.2089	      7.7104	      4.4613	     -2.8654
      0.0240	     -0.2791	      0.3166	      0.1177	      7.7467	     -1.2287	      7.5326	      4.4570	     -2.9232
      0.0601	     -0.2771	      0.3484	      0.0209	      7.7477	     -1.2470	      7.3531	      4.4517	     -2.9752
      0.0961	     -0.2745	      0.3753	     -0.0759	      7.7476	     -1.2639	      7.1718	      4.4453	     -3.0213
      0.1318	     -0.2713	      0.3973	     -0.1727	      7.7464	     -1.2793	      6.9887	      4.4378	     -3.0613
      0.1671	     -0.2674	      0.4142	     -0.2695	      7.7441	     -1.2933	      6.8040	      4.4292	     -3.0953
      0.2020	     -0.2630	      0.4258	     -0.3662	      7.7408	     -1.3058	      6.6177	      4.4196	     -3.1230
      0.2364	     -0.2580	      0.4322	     -0.4629	      7.7365	     -1.3169	      6.4297	      4.4089	     -3.1443
      0.2703	     -0.2525	      0.4333	     -0.5595	      7.7311	     -1.3265	      6.2402	      4.3972	     -3.1592
      0.3036	     -0.2465	      0.4292	     -0.6561	      7.7246	     -1.3347	      6.0492	      4.3844	     -3.1676
      0.3364	     -0.2401	      0.4197	     -0.7526	      7.7171	     -1.3414	      5.8566	      4.3705	     -3.1693
      0.3686	     -0.2333	      0.4051	     -0.8489	      7.7086	     -1.3466	      5.6626	      4.3554	     -3.1642
      0.4001	     -0.2261	      0.3855	     -0.9452	      7.6991	     -1.3503	      5.4671	      4.3393	     -3.1522
      0.4309	     -0.2185	      0.3609	     -1.0413	      7.6886	     -1.3526	      5.2701	      4.3220	     -3.1331
      0.4610	     -0.2105	      0.3315	     -1.1373	      7.6770	     -1.3534	      5.0718	      4.3035	     -3.1067
      0.4903	     -0.2022	      0.2977	     -1.2332	      7.6645	     -1.3528	      4.8720	      4.2839	     -3.0730
      0.5187	     -0.1935	      0.2597	     -1.3288	      7.6509	     -1.3506	      4.6708	      4.2630	     -3.0317
      0.5461	     -0.1845	      0.2179	     -1.4243	      7.6363	     -1.3470	      4.4683	      4.2409	     -2.9827
      0.5725	     -0.1751	      0.1729	     -1.5197	      7.6207	     -1.3419	      4.2644	      4.2174	     -2.9258
      0.5979	     -0.1653	      0.1252	     -1.6148	      7.6041	     -1.3354	      4.0591	      4.1927	     -2.8607
      0.6220	     -0.1553	      0.0754	     -1.7097	      7.5865	     -1.3274	      3.8524	      4.1665	     -2.7872
      0.6448	     -0.1449	      0.0244	     -1.8043	      7.5678	     -1.3180	      3.6444	      4.1389	     -2.7052
      0.6664	     -0.1342	     -0.0270	     -1.8988	      7.5482	     -1.3071	      3.4351	      4.1098	     -2.6143
      0.6866	     -0.1233	     -0.0780	     -1.9930	      7.5275	     -1.2947	      3.2244	      4.0790	     -2.5144
      0.7055	     -0.1121	     -0.1277	     -2.0869	      7.5059	     -1.2810	      3.0124	      4.0466	     -2.4052
      0.7230	     -0.1007	     -0.1754	     -2.1805	      7.4832	     -1.2658	      2.7990	      4.0124	     -2.2864
      0.7392	     -0.0891	     -0.2205	     -2.2738	      7.4595	     -1.2492	      2.5843	      3.9764	     -2.1580
      0.7541	     -0.0774	     -0.2624	     -2.3668	      7.4347	     -1.2311	      2.3683	      3.9383	     -2.0195
      0.7677	     -0.0655	     -0.3008	     -2.4595	      7.4090	     -1.2117	      2.1510	      3.8981	     -1.8710
      0.7801	     -0.0536	     -0.3351	     -2.5519	      7.3822	     -1.1909	      1.9324	      3.8557	     -1.7123
      0.7913	     -0.0415	     -0.3653	     -2.6439	      7.3544	     -1.1687	      1.7125	      3.8107	     -1.5434
      0.8014	     -0.0294	     -0.3910	     -2.7355	      7.3255	     -1.1451	      1.4914	      3.7631	     -1.3644
      0.8102	     -0.0173	     -0.4120	     -2.8267	      7.2956	     -1.1202	      1.2691	      3.7126	     -1.1756
      0.8180	     -0.0051	     -0.4282	     -2.9175	      7.2646	     -1.0940	      1.0457	      3.6590	     -0.9775
      0.8246	      0.0071	     -0.4396	     -3.0079	      7.2326	     -1.0664	      0.8213	      3.6020	     -0.7710
      0.8300	      0.0193	     -0.4461	     -3.0978	      7.1995	     -1.0376	      0.5959	      3.5414	     -0.5571
      0.8344	      0.0314	     -0.4476	     -3.1873	      7.1653	     -1.0075	      0.3698	      3.4769	     -0.3376
      0.8376	      0.0435	     -0.4441	     -3.2763	      7.1301	     -0.9761	      0.1432	      3.4082	     -0.1143
      0.8397	      0.0556	     -0.4357	     -3.3648	      7.0938	     -0.9436	     -0.0836	      3.3354	      0.1102
      0.8407	      0.0676	     -0.4225	     -3.4528	      7.0563	     -0.9098	     -0.3105	      3.2583	      0.3335
      0.8405	      0.0794	     -0.4044	     -3.5403	      7.0178	     -0.8749	     -0.5370	      3.1771	      0.5529
      0.8391	      0.0912	     -0.3816	     -3.6272	      6.9782	     -0.8388	     -0.7629	      3.0919	      0.7663
      0.8365	      0.1028	     -0.3543	     -3.7135	      6.9375	     -0.8017	     -0.9880	      3.0031	      0.9719
      0.8326	      0.1143	     -0.3227	     -3.7993	      6.8957	     -0.7635	     -1.2119	      2.9109	      1.1681
      0.8275	      0.1256	     -0.2870	     -3.8844	      6.8528	     -0.7243	     -1.4346	      2.8155	      1.3541
      0.8211	      0.1367	     -0.2475	     -3.9689	      6.8087	     -0.6841	     -1.6557	      2.7172	      1.5292
      0.8133	      0.1476	     -0.2047	     -4.0527	      6.7635	     -0.6430	     -1.8752	      2.6162	      1.6930
      0.8041	      0.1583	     -0.1590	     -4.1359	      6.7172	     -0.6010	     -2.0928	      2.5128	      1.8453
      0.7935	      0.1686	     -0.1110	     -4.2183	      6.6698	     -0.5582	     -2.3084	      2.4071	      1.9861
      0.7814	      0.1787	     -0.0612	     -4.3001	      6.6212	     -0.5146	     -2.5220	      2.2994	      2.1153
      0.7679	      0.1884	     -0.0106	     -4.3811	      6.5715	     -0.4702	     -2.7334	      2.1899	      2.2331
      0.7529	      0.1977	      0.0403	     -4.4613	      6.5207	     -0.4252	     -2.9427	      2.0787	      2.3397
      0.7365	      0.2067	      0.0905	     -4.5408	      6.4687	     -0.3796	     -3.1498	      1.9661	      2.4353
      0.7187	      0.2153	      0.1393	     -4.6195	      6.4156	     -0.3335	     -3.3547	      1.8522	      2.5201
      0.6996	      0.2235	      0.1859	     -4.6973	      6.3614	     -0.2868	     -3.5574	      1.7371	      2.5942
      0.6792	      0.2312	      0.2298	     -4.7744	      6.3060	     -0.2398	     -3.7579	      1.6211	      2.6580
      0.6577	      0.2386	      0.2705	     -4.8505	      6.2495	     -0.1924	     -3.9563	      1.5042	      2.7116
      0.6350	      0.2456	      0.3074	     -4.9259	      6.1919	     -0.1447	     -4.1525	      1.3865	      2.7552
      0.6114	      0.2522	      0.3401	     -5.0003	      6.1332	     -0.0968	     -4.3466	      1.2681	      2.7891
      0.5868	      0.2584	      0.3685	     -5.0738	      6.0734	     -0.0487	     -4.5386	      1.1491	      2.8133
      0.5613	      0.2643	      0.3922	     -5.1465	      6.0125	     -0.0006	     -4.7285	      1.0296	      2.8281
      0.5350	      0.2697	      0.4111	     -5.2182	      5.9506	      0.0475	     -4.9162	      0.9097	      2.8336
      0.5079	      0.2748	      0.4250	     -5.2889	      5.8875	      0.0955	     -5.1017	      0.7894	      2.8299
      0.4801	      0.2794	      0.4338	     -5.3588	      5.8234	      0.1434	     -5.2851	      0.6687	      2.8173
      0.4517	      0.2837	      0.4375	     -5.4276	      5.7583	      0.1911	     -5.4663	      0.5478	      2.7959
      0.4226	      0.2876	      0.4359	     -5.4955	      5.6921	      0.2385	     -5.6453	      0.4267	      2.7656
      0.3930	      0.2911	      0.4292	     -5.5624	      5.6249	      0.2856	     -5.8220	      0.3054	      2.7268
      0.3629	      0.2943	      0.4173	     -5.6284	      5.5568	      0.3322	     -5.9964	      0.1839	      2.6795
      0.3322	      0.2970	      0.4003	     -5.6933	      5.4876	      0.3784	     -6.1683	      0.0624	      2.6237
      0.3011	      0.2993	      0.3782	     -5.7573	      5.4175	      0.4240	     -6.3378	     -0.0591	      2.5598
      0.2696	      0.3013	      0.3512	     -5.8202	      5.3465	      0.4690	     -6.5048	     -0.1805	      2.4876
      0.2377	      0.3028	      0.3195	     -5.8822	      5.2745	      0.5134	     -6.6691	     -0.3020	      2.4075
      0.2055	      0.3040	      0.2833	     -5.9431	      5.2016	      0.5570	     -6.8308	     -0.4232	      2.3195
      0.1729	      0.3047	      0.2430	     -6.0031	      5.1279	      0.5998	     -6.9896	     -0.5443	      2.2239
      0.1401	      0.3051	      0.1989	     -6.0620	      5.0533	      0.6419	     -7.1455	     -0.6652	      2.1208
      0.1070	      0.3049	      0.1516	     -6.1199	      4.9778	      0.6830	     -7.2983	     -0.7858	      2.0103
      0.0738	      0.3043	      0.1016	     -6.1768	      4.9016	      0.7232	     -7.4481	     -0.9061	      1.8929
      0.0403	      0.3032	      0.0498	     -6.2328	      4.8245	      0.7624	     -7.5945	     -1.0259	      1.7687
      0.0068	      0.3014	     -0.0029	     -6.2877	      4.7466	      0.8007	     -7.7375	     -1.1453	      1.6381
     -0.0268	      0.2989	     -0.0556	     -6.3416	      4.6680	      0.8378	     -7.8771	     -1.2642	      1.5014
     -0.0603	      0.2958	     -0.1072	     -6.3945	      4.5887	      0.8739	     -8.0130	     -1.3825	      1.3591
     -0.0937	      0.2918	     -0.1569	     -6.4464	      4.5087	      0.9089	     -8.1451	     -1.5001	      1.2115
     -0.1268	      0.2872	     -0.2039	     -6.4973	      4.4279	      0.9427	     -8.2734	     -1.6171	      1.0593
     -0.1595	      0.2819	     -0.2475	     -6.5472	      4.3465	      0.9753	     -8.3978	     -1.7333	      0.9030
     -0.1918	      0.2759	     -0.2873	     -6.5961	      4.2644	      1.0067	     -8.5181	     -1.8486	      0.7431
     -0.2237	      0.2693	     -0.3230	     -6.6441	      4.1817	      1.0368	     -8.6344	     -1.9630	      0.5804
     -0.2551	      0.2621	     -0.3541	     -6.6911	      4.0983	      1.0657	     -8.7465	     -2.0766	      0.4153
     -0.2859	      0.2545	     -0.3804	     -6.7370	      4.0144	      1.0933	     -8.8545	     -2.1891	      0.2486
     -0.3161	      0.2463	     -0.4017	     -6.7821	      3.9299	      1.1197	     -8.9584	     -2.3006	      0.0810
     -0.3458	      0.2377	     -0.4180	     -6.8261	      3.8448	      1.1446	     -9.0582	     -2.4111	     -0.0869
     -0.3749	      0.2288	     -0.4292	     -6.8692	      3.7592	      1.1683	     -9.1539	     -2.5204	     -0.2545
